egg(transcript)	egg(UTR5)	egg(CDS)	egg(UTR3)	1cell(transcript)	1cell(UTR5)	1cell(CDS)	1cell(UTR3)	4cell(transcript)	4cell(UTR5)	4cell(CDS)	4cell(UTR3)	64cell(transcript)	64cell(UTR5)	64cell(CDS)	64cell(UTR3)	1K(transcript)	1K(UTR5)	1K(CDS)	1K(UTR3)	sphere(transcript)	sphere(UTR5)	sphere(CDS)	sphere(UTR3)	shield(transcript)	shield(UTR5)	shield(CDS)	shield(UTR3)
NM_173251	0.467098699338	0.534228630212	0.46676065327	0.459795038219	0.429324862368	0.294031306359	0.420162970794	0.434981403756	0.497276599318	0.545796424171	0.475596357153	0.516349716008	0.537065155116	0.629412857674	0.531534362886	0.53291818065	0.502702555488	0.534154206977	0.453835178528	0.560463506516	0.465412636856	0.471371748574	0.446841575738	0.486790366606	0.474948736325	0.324663984782	0.453317923971	0.501692865074
NM_173250	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.527271367442	0.600298583906	NULL	0.608701840789	0.552446957876	0.558281402444	0.475857080659	0.556222165899	0.574368798973	0.520611774079	0.326320890132	0.521785496295	0.519259714669	0.479254169999	0.322560057716	0.476598985042	0.492225969213
NM_001089477	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001099229	0.528698000181	NULL	0.538769371576	0.502751487845	0.430735123347	NULL	0.438653036316	0.405084851299	0.55027285824	NULL	0.564856776675	0.519576888443	NULL	NULL	NULL	0.592126324882	0.570235519191	NULL	0.569198256277	0.572952859827	0.525651011185	NULL	0.526867788108	0.524890122588	NULL	NULL	NULL	NULL
NM_173259	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.537540149608	0.544376509689	0.54539995513	0.525560687571	0.496864134393	0.443626723076	0.502334828272	0.500514787266
NM_173258	0.482137593496	0.389593372069	0.489923160634	0.460768218617	0.411682355669	0.402843824098	0.422447337168	0.355020651472	0.505669724841	0.488825245475	0.517924223515	0.439514602286	0.550672569856	0.47116032625	0.565395973342	0.504359193376	0.506937719776	0.587390435047	0.501054212357	0.475727800709	0.458339950951	0.391791460827	0.46858403067	0.429126072569	0.457501872678	0.418099305733	0.4663511666	0.425080975394
NM_201299	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.626229030332	NULL	0.623041942329	0.63217812921	0.547280597129	NULL	0.521050695772	0.618158252717	0.524513876997	0.287939370297	0.506813953108	0.57874929736	0.514404029661	NULL	0.480623832132	0.605406720651
NM_201298	0.510520211931	0.467567754954	0.525172228745	0.482506071276	0.439095081708	0.37094505287	0.447879355506	0.423883450425	0.524611062194	0.527875261571	0.540156688597	0.494528621274	0.586402141711	0.543310553458	0.598749312923	0.563544592602	0.553947488122	0.599629727198	0.543125030351	0.568801628818	0.511267450747	0.434621360085	0.518152990076	0.501709044245	0.510465699296	0.440849327019	0.507495112222	0.518993303824
NM_001105704	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_201293	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_201292	NULL	NULL	NULL	0.46818435707	0.415270601801	NULL	0.431959594522	0.397392158359	NULL	NULL	NULL	0.493035350269	NULL	NULL	NULL	0.559908904762	NULL	NULL	NULL	0.574944705487	NULL	NULL	NULL	0.504264037601	NULL	NULL	NULL	NULL
NM_201291	0.479380090419	NULL	0.528618774409	NULL	0.413968751747	0.429362105318	0.442370573777	NULL	0.54144697653	0.603542242761	0.578942020118	NULL	0.581275214771	0.596576149535	0.642743315849	NULL	0.537509900871	0.561877005106	0.548027569957	NULL	0.481542046537	0.395966995436	0.487425592834	NULL	0.538172837282	NULL	0.54017442967	NULL
NM_201290	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.576776961084	NULL	0.578005413591	0.555170470149	0.614559173085	0.717251406235	0.613353099266	0.602464778169	0.567879932743	0.751876640289	0.560977665093	0.578771293405	0.542154044388	0.617322850809	0.543957823326	0.509380639762	0.491492958864	0.384760838831	0.496152806408	0.474882019832
NM_201297	0.50931971634	0.423975551455	0.505321799575	0.514903630513	0.438036807246	0.32441685926	0.409649816461	0.467672038468	0.554400676249	0.452141107818	0.519691296418	0.591845490591	0.593170567007	0.469073664812	0.580212972127	0.609589725115	0.584879198429	0.427191608374	0.518084120127	0.658233248721	0.529699206099	0.325821115866	0.477266579002	0.58808274426	0.537990293388	0.247622794528	0.458726292197	0.622437949776
NM_201295	0.497963064187	0.484583286998	0.496258374826	0.501234677752	0.44106660572	0.352008026861	0.438443300931	0.460141961405	0.540892528464	0.503415059531	0.533420584976	0.564563409713	0.59405946231	0.550718915734	0.594259075955	0.599563806753	0.54713230568	0.429607993697	0.532473616082	0.601519909991	0.502138085438	0.401581805495	0.487492729123	0.555421685673	0.507431173827	0.423802520012	0.482021049043	0.584071322141
NM_213431	0.507406090025	0.456286825178	0.501193848085	0.521253857923	0.425860017285	0.381924829728	0.412337481213	0.44908322187	0.534794770685	NULL	0.525634835227	0.547434677109	0.591241259171	NULL	0.599459233411	0.576145040491	0.584093400519	0.670557608331	0.553841833556	0.622026734759	0.538207690484	0.548554413484	0.518585484971	0.56919215071	0.549926527088	NULL	0.528959324048	0.579122306993
NM_213432	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.550601115199	0.600951538785	0.596175984411	NULL	0.59102171492	0.608511743753	0.60928351926	0.560823126361	0.632330397574	0.536611229656	0.519719821558	0.529242894779	0.544167698341	0.513524252446	0.497418866073	0.476447722936	0.540031825223
NM_213433	0.539737989922	NULL	0.539759643816	0.537583459386	0.44821373816	NULL	0.449753274257	0.450737205032	NULL	NULL	NULL	0.577975022923	NULL	NULL	NULL	0.612311934676	NULL	NULL	NULL	0.63390635739	0.536730297807	0.427121478348	0.540085226323	0.537864931433	NULL	NULL	NULL	NULL
NM_213434	0.475410922909	0.408318045338	0.478854392212	0.468549178171	0.430576925396	0.356406338834	0.424032452868	0.45920913862	0.508222509524	0.442797810007	0.510407675844	0.509547264872	0.555239476558	0.460886718612	0.557526382353	0.556169620408	0.524711868472	0.471189574315	0.518723992805	0.551452109711	0.474923325049	0.414663161657	0.467953718426	0.504612177293	0.498416967118	0.430580168871	0.496136449187	0.512769974913
NM_213435	0.471926525177	NULL	0.510022927375	0.45869202228	0.42678950909	NULL	0.467351276873	0.412984870167	0.510370159127	NULL	0.518205475369	0.50593888448	0.55934915572	NULL	0.549241965448	0.562077443537	0.553803589138	0.554132002073	0.506385350823	0.566542260762	0.49383883347	0.555727478686	0.458064785358	0.501535702203	0.497695529949	NULL	0.461832984751	0.508961470792
NM_213436	0.515229319558	0.497275899087	0.527692217333	0.498403895276	0.442180199377	0.408606739042	0.472886321548	0.40184150918	0.557261103452	0.548494673969	0.567458986765	0.542259620576	0.600569751129	0.566556504283	0.627359098336	0.56820348957	0.580416291752	0.583754447725	0.58412238979	0.573633513154	0.532805013807	0.562871131513	0.541370867096	0.515396555267	NULL	NULL	NULL	NULL
NM_213437	0.532675223079	NULL	0.555635018085	0.489894487055	0.457625819263	NULL	0.485511887785	0.404940632978	0.575571549114	NULL	0.597810754086	0.532546699941	0.610708166357	NULL	0.630109565403	0.572183295966	0.591002807848	NULL	0.595108426214	0.582945963847	0.542175228245	NULL	0.559872508792	0.505756806364	NULL	NULL	NULL	NULL
NM_213438	0.476751310073	0.413519365699	0.489403165682	0.457087938182	0.427693569489	0.424329340955	0.425479313014	0.43046305621	0.513206640128	0.490531998596	0.53242222863	0.483010445336	0.56702835324	0.51068426999	0.589009723361	0.533173515728	0.550094995473	0.562944294184	0.544058578352	0.558028279437	0.487784390103	0.404982221938	0.500236193991	0.472145399131	NULL	NULL	NULL	0.552110871856
NM_213439	0.497821268888	0.502328934892	0.505893431951	0.488297171612	0.437018836237	0.490490475192	0.413867515046	0.445291023644	0.510691171766	0.591344850514	0.508278649587	0.498316851249	0.566255689689	0.598447845632	0.581668065052	0.547523529749	0.525904577294	0.604356621808	0.483593219495	0.543991900121	0.46313042416	0.498637871794	0.443233651308	0.472813319636	0.484671963424	0.514192447584	0.457991502132	0.498922426815
NM_001005600	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001005601	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.604288143174	NULL	NULL	NULL	0.628526206129	NULL	NULL	NULL	NULL	0.533152014189	0.425653897103	0.524630809439	0.553729717242
NM_001005604	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.63319745186	NULL	0.63319745186	NULL	0.586815241163	NULL	0.587030470332	NULL	0.532767776699	NULL	0.53295755	NULL	0.561327998724	NULL	0.561327998724	NULL
NM_001002382	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.479925437991	NULL	0.479950220632	NULL
NM_001002380	0.54530307961	NULL	0.558209494751	0.486751609953	0.448248625622	0.552026973152	0.45535253077	0.398027386279	0.560419071595	NULL	0.568906432559	0.515035316798	0.603924967222	NULL	0.608288304444	0.576453370837	0.578464388878	NULL	0.577575684811	0.56768197962	0.551066996796	0.627817610491	0.553413811524	0.524352339903	NULL	NULL	NULL	NULL
NM_001015064	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001002386	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.575796696283	NULL	0.574631603811	NULL	0.539087929738	NULL	0.534495211612	NULL	0.500988996912	NULL	0.496363004565	NULL
NM_001002387	0.50491822073	NULL	NULL	0.486678472439	0.433635413347	NULL	0.455852628749	0.404076353013	0.538407734691	NULL	NULL	0.533019250194	0.593905648974	NULL	0.600222868162	0.583495599385	0.617779861178	NULL	0.613887854319	0.630906188953	0.571543381035	0.486910507722	0.568295278506	0.581531928529	0.525473917224	0.395634050751	0.509562532534	0.559006808686
NM_001002384	0.524148421646	NULL	0.528636661325	0.477917943601	0.449864491812	0.345514139559	0.454089582936	0.400468003449	0.541036304068	0.470700092293	0.542683120484	0.522368880538	0.594391572459	0.559552713878	0.598858029751	0.540427485265	0.532153209005	0.575120289413	0.525102540902	0.581765140284	0.506855110611	0.386315103955	0.508913902667	0.487485017114	0.495987919455	0.48660158613	0.494640444339	0.502927489001
NM_001002385	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.578150695222	NULL	NULL	NULL	0.564086945481	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001015063	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NR_132430	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.516499489847	NULL	0.516499489847	NULL
NR_132439	0.49569254407	NULL	0.49569254407	NULL	0.434211451462	NULL	0.434211451462	NULL	0.50289111799	NULL	0.50289111799	NULL	0.565829041841	NULL	0.565829041841	NULL	0.559659527996	NULL	0.559659527996	NULL	0.519987677004	NULL	0.519987677004	NULL	NULL	NULL	NULL	NULL
NM_001004549	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001328566	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.617106330116	NULL	NULL	NULL	NULL	NULL	0.538045370066	0.470658046132	0.545152168144	NULL	NULL	NULL	NULL	NULL
NM_001309472	0.457269634724	NULL	0.451751863619	0.45355979791	0.379527797445	NULL	0.372406455946	0.374545753046	0.478811526567	NULL	0.490806078434	0.464988320805	0.545315147454	NULL	0.5493194139	0.536075962263	0.532094108882	NULL	0.527965773813	0.532005406717	0.487296572003	NULL	0.496578862543	0.465165538199	0.488016702023	NULL	0.487668019206	0.471269025749
NM_001309473	0.450680441072	NULL	0.448610824958	0.450226664942	0.372688242304	NULL	0.368542208941	0.370788506314	0.478276986402	NULL	0.484136417381	0.462797426904	0.549519753482	NULL	0.54974914807	0.543387301077	0.541494342674	NULL	0.524399726849	0.551016812303	0.489702091162	NULL	0.502183341626	0.464589411911	0.472545901404	0.482834109903	0.465266507766	0.466351619884
NM_001328563	0.508031052227	NULL	0.523582290892	0.44759153443	0.440200777791	NULL	0.444393304763	0.422474601975	NULL	NULL	NULL	0.547587638744	NULL	NULL	NULL	0.573512075679	NULL	NULL	NULL	0.609886385738	0.560481043989	NULL	0.559327977314	0.567777436527	NULL	NULL	NULL	0.56869397302
NM_001309475	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001161601	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.533635955901	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.546055009233	0.585727726211	NULL	NULL	0.513659284085	0.556847104831	NULL	0.569405157101	0.495647141845	0.526499907246	0.584564775758
NM_001328560	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.689027790783	NULL	0.667179299997	0.709728564262	0.617634978232	NULL	0.601013002314	0.639535508252	0.579592689749	NULL	0.526921310354	0.636541789753
NM_001328569	0.470542570036	NULL	0.491437099822	0.444536106575	0.428227444724	NULL	0.444908254361	0.407460271555	0.512453020043	NULL	0.530067389307	0.490431676556	0.574159414164	NULL	0.597677463642	0.545037744046	0.54978412024	NULL	0.542207747808	0.557175735207	0.534227529422	NULL	0.543331873699	0.520785056015	NULL	NULL	NULL	NULL
NM_199848	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001004545	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_199842	0.486681526272	NULL	0.507114649956	0.457136405751	0.439669847182	0.455871447041	0.448604583722	0.426413254855	0.520110310484	NULL	0.540123504657	0.496358537424	0.575327710984	NULL	0.610443575321	0.533323242986	0.563637633536	NULL	0.57346352368	0.552218523183	0.515101170441	0.578271150128	0.529856315374	0.494922482654	NULL	NULL	NULL	NULL
NM_199843	0.466984047289	0.361005028905	0.482565437072	0.411755412503	0.415424056026	0.335314034258	0.423167562882	0.389259907899	0.478962847784	0.428770073175	0.49118565682	0.429403377725	0.538232929607	0.441758001947	0.545529484643	0.52030474536	0.496815199951	0.48583882109	0.494332728178	0.509441216433	0.454042273089	0.348124933122	0.461841327107	0.438865240623	0.449639522778	0.427029980398	0.454357788024	0.430750552348
NM_199840	NULL	0.432258301139	NULL	NULL	0.462781703514	NULL	0.46573133857	NULL	0.56030862316	0.46359390277	0.565110892566	NULL	0.596677472511	0.465276103132	0.602002209248	NULL	0.559911537978	0.447936698517	0.564598928088	NULL	0.509964528803	0.387414731128	0.51499632242	NULL	NULL	NULL	NULL	NULL
NM_199841	0.503335593007	0.555283671371	0.504067058559	0.487325046868	0.438811449714	0.473896303085	0.433262558431	0.451146785278	0.53798306162	NULL	0.539982864156	0.528947375669	0.620638549087	NULL	0.624536580772	0.581108105198	0.56916235229	0.554464567357	0.564686399763	0.588596002605	0.53457494057	0.590986080079	0.531849655707	0.535958527857	0.499888320359	0.497634316718	0.494465666022	0.52313147408
NM_199846	0.515679088881	0.583591748942	0.512960129933	0.422838510294	0.437623389537	0.513044537444	0.433476314861	0.366860307362	0.522841500389	0.626381769532	0.513836524328	0.483983282855	0.579392901016	0.59802780719	0.57816437807	0.564360365527	0.54271866919	0.614734258451	0.535269315403	0.542821006154	0.502387055528	0.54231375609	0.500527015458	0.449952233855	0.491399216907	0.473550025901	0.495766853953	0.431433688324
NM_001128700	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_199844	0.4806086701	0.573588704314	0.503047649482	0.438641232734	0.427578670604	0.469643223102	0.444006637679	0.399853733082	0.508441961054	0.585603649405	0.520418794162	0.473950246298	0.547442387465	0.602560171671	0.556865089964	0.521659598993	0.554578622853	0.578673779924	0.540987497219	0.557447302217	0.498738508118	0.527424927685	0.504474460649	0.483588132183	0.507597028222	0.535870166659	0.498820271292	0.505278991943
NM_001128702	0.513969451049	0.528445508859	0.51361461025	NULL	0.429522209729	0.444642042864	0.429359936521	NULL	0.502279653818	0.538500497762	0.497239108781	NULL	0.583293637116	0.555654461882	0.5877445623	NULL	0.557913926424	0.628693048501	0.547756895555	NULL	0.482680993943	0.49881347893	0.481604165267	NULL	NULL	NULL	NULL	NULL
NM_001004540	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001004541	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001328588	0.500489701991	NULL	0.511995326654	0.488936950404	0.416377377619	NULL	0.423297507356	0.407235912912	0.531024973086	NULL	NULL	0.539127061439	0.57192640612	NULL	0.560141278172	0.576852048009	0.581173058652	NULL	0.530288998899	0.615633316603	0.519836785135	NULL	0.504541610598	0.526867439073	0.51572816532	NULL	0.50269260141	0.522531915211
NM_001328702	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.49522699458	NULL	NULL	0.594965663269	0.401245017504	0.599717754905	0.607671076713
NM_001328705	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.583123571392	NULL	0.550475398795	NULL	0.537384385436	NULL	0.535298806266	NULL	0.530637508994	NULL	0.550748837309	NULL	0.538211984239	0.566976498042
NM_001320482	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001077145	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001128809	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001003473	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.506192988108	NULL	0.515307774209	0.484144214077	0.567329151895	NULL	0.584545227853	0.505374509323	0.534723614844	NULL	0.529052975464	0.554217299595	0.500671582753	NULL	0.502839295319	0.500941242521	0.493911751578	NULL	0.492459090047	0.50044097065
NM_001003471	0.475034910951	0.354987565213	0.487024389528	NULL	0.398763622302	0.310187650683	0.405104012879	NULL	0.51035372499	0.421072548091	0.516147730489	NULL	0.567286982174	0.433238061212	0.582255258863	NULL	0.555587919179	0.518703214848	0.549423992868	NULL	0.487291067321	0.349043496203	0.483151813613	NULL	0.503826100738	NULL	0.49731018805	NULL
NM_001003470	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.587305468355	NULL	0.585349824777	0.575937848626	NULL	NULL	NULL	NULL
NM_001003476	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.640610652195	0.627108545171	NULL	0.587679002194	0.652685638282	0.612688929456	NULL	0.559075715965	0.644410673092	0.575117414082	NULL	0.520774784418	0.613488933483	NULL	NULL	NULL	NULL
NM_001003475	NULL	NULL	NULL	NULL	0.453496865932	NULL	0.459415645443	0.448497968016	0.531536132231	NULL	NULL	0.545323295307	0.563729266465	NULL	NULL	0.567442134553	0.582872467493	NULL	NULL	0.594944119237	0.533090211769	NULL	0.513424039214	0.552638925551	NULL	NULL	NULL	NULL
NM_001003474	0.483092597193	0.478009699506	0.517985463298	0.42233582079	0.436671453438	0.409434583676	0.47461261543	0.3647076964	0.515234403341	0.619379157428	0.553759010898	0.442139624861	0.577054214743	0.517429901483	0.623801134048	0.50123643547	0.546977597015	0.57240404523	0.551378955005	0.534193580303	0.489911813142	0.505953523803	0.51744266713	0.433984256701	0.482629800355	0.496941502705	0.499723511976	0.449877212175
NM_001003478	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_200650	0.490503066565	NULL	0.467641380793	0.510734433905	0.433319428447	0.422442523926	0.385857466223	0.474903285633	0.506028136196	NULL	0.473596348136	0.534468954772	0.560462186673	NULL	0.536411769796	0.580423926344	0.546355709806	NULL	0.486912396824	0.599420977689	0.501590295309	NULL	0.445023782716	0.550643867604	0.508165149192	NULL	0.450600959281	0.556411310815
NM_001012315	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001012316	0.547252005265	0.603716603307	0.540376949821	NULL	0.467762061134	0.469748154297	0.466418061378	NULL	0.592668533326	0.56007007614	0.593065764469	NULL	0.640054474318	0.667098635841	0.635234031069	NULL	0.580355209082	0.541673188107	0.580257189741	NULL	0.573874456233	0.542819843342	0.577050662879	NULL	0.508070678328	0.45834035999	0.507186951155	NULL
NM_200653	0.491210472811	0.517161163774	0.494675021813	0.467300445651	0.419086213236	0.426066812891	0.423310450993	0.392066210555	0.51264030718	0.534046962849	0.516127188553	0.486812950761	0.561733307684	0.560573511671	0.563232334402	0.55281128177	0.548712121291	0.594848871689	0.545395593561	0.549334112605	0.500797655694	0.469410695482	0.501589362526	0.500737530309	0.493431078991	0.462451369675	0.490517704843	0.512355010062
NM_200654	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.588676112664	NULL	NULL	NULL	NULL	NULL
NM_200655	0.476915305335	NULL	0.483688397045	0.415738871822	0.419624104726	NULL	0.419787084045	0.398643821134	0.526578966515	NULL	0.523437103375	0.535584996959	0.589646328794	NULL	0.589957640155	0.583487998459	NULL	NULL	NULL	0.70080525343	0.55079497762	NULL	0.548028492727	0.563653490224	0.520124481141	NULL	0.514114023397	0.557013184773
NM_001012312	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001012313	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.563579452897	0.576729351903	NULL	0.57402885123	0.591554011056	0.596239476002	0.586177045833	0.598668816021	0.612547750556	0.636706964602	0.580492785562	0.649102468698	0.54933411016	0.518707214836	0.530812306292	0.588374287584	NULL	NULL	NULL	NULL
NM_200658	0.469600481849	NULL	0.523160898954	0.44886436837	0.412010678224	NULL	0.442536327759	0.397978461383	0.487586127531	0.577521753142	0.496487049033	0.481541392658	0.545609249159	0.639612171474	0.537821135844	0.546983284746	0.546830913922	0.555356669318	0.501385164802	0.564449462898	0.480782062025	0.442914532095	0.462487082069	0.487717306464	0.51629903219	NULL	NULL	0.51898930064
NM_200659	NULL	NULL	NULL	0.464087711863	0.42268056367	NULL	0.423748420482	0.390623509812	NULL	NULL	NULL	0.54297858801	NULL	NULL	NULL	0.647371413279	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001199776	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_131480	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_131482	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_131483	0.500927275541	NULL	0.502073203993	0.483463465937	0.428170147453	NULL	0.428460869673	0.423682504594	0.553024474109	NULL	0.543622910239	0.571466452518	0.57843779616	0.626151402667	0.569444894156	0.598088534824	0.562101635956	NULL	0.5533535991	0.589954950903	0.527453212527	0.555710562903	0.515982442988	0.559944065793	0.523093009293	NULL	0.513556499096	0.557508359329
NM_001045485	0.499203201167	0.472071133645	0.5318969532	0.424524573257	0.454865659934	0.423578517174	0.480735626648	0.389663305309	0.528779770379	0.50061067263	0.545904668867	0.494044581506	0.571960276884	0.511817762452	0.590802640386	0.539443423702	0.545232855104	0.536126913586	0.543622799267	0.547785992707	0.499932510065	0.451340498049	0.512592050422	0.476360236615	NULL	NULL	NULL	NULL
NM_001045487	NULL	NULL	NULL	0.4668442121	NULL	NULL	NULL	0.383019388344	NULL	NULL	NULL	0.496699604482	NULL	NULL	NULL	0.545429426271	0.551623041073	0.578644689132	NULL	0.532724491592	0.518243355947	0.490954619972	0.547577502397	0.474162394177	NULL	NULL	NULL	NULL
