	egg(transcript)	egg(UTR5)	egg(CDS)	egg(UTR3)	1cell(transcript)	1cell(UTR5)	1cell(CDS)	1cell(UTR3)	4cell(transcript)	4cell(UTR5)	4cell(CDS)	4cell(UTR3)	64cell(transcript)	64cell(UTR5)	64cell(CDS)	64cell(UTR3)	sphere(transcript)	sphere(UTR5)	sphere(CDS)	sphere(UTR3)	shield(transcript)	shield(UTR5)	shield(CDS)	shield(UTR3)
NM_001144056	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.48576280626900004	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001144054	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.528097784982	0.494510749265	0.5303045347640001	NULL	NULL	NULL	NULL	NULL
NM_212576	NULL	NULL	NULL	0.480561736545	0.468080934526	NULL	0.492310777478	0.43172144137900004	0.559446293988	NULL	0.569175545484	0.540086209957	0.6044506384	NULL	0.6212656907940001	0.565643890645	0.5201617276839999	0.4529239353399999	0.517390900214	0.534141114796	0.5263111786860001	0.5176568608600001	0.507096522516	0.564616563934
NM_212577	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.621994856459	NULL	0.628790579621	NULL	0.562148740021	0.571634549526	0.554725881782	NULL	NULL	NULL	NULL	NULL
NM_001351652	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.511742397288	0.5807922125	NULL	0.6215681870449999	0.540353607843	0.548652107219	NULL	0.555923842601	0.542838692898	NULL	NULL	NULL	NULL
NM_001159763	NULL	0.524374897412	0.40888352637100006	NULL	NULL	NULL	0.35489675821999994	NULL	NULL	NULL	0.535020087289	NULL	NULL	NULL	0.617041357796	NULL	NULL	NULL	0.554589882813	NULL	NULL	NULL	NULL	NULL
NM_200276	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.531203047654	NULL	NULL	NULL	0.568370387677	0.528871265473	0.5069454367230001	0.5330470708489999	0.5161323999499999	NULL	NULL	NULL	0.528646030267
NM_200274	0.456096718714	NULL	0.47017165291999996	0.42628030576399994	0.40386091166599997	0.409499099079	0.414768549727	0.369341965561	0.5021912711450001	0.47275990117899996	0.514013766684	0.479036667849	0.537240955976	0.529585101367	0.550491193171	0.503895765562	0.47821897882799996	0.49333761644699997	0.48501945175	0.44688022366499996	NULL	NULL	NULL	NULL
NM_200275	0.508510769066	0.406165368772	0.499744329619	0.591069975182	0.446169806778	0.35221718559500004	0.442163779827	0.49561534751100006	0.542288005105	0.474916358121	0.526465841318	0.64545893975	0.59176980518	0.47919062596999995	0.5833056025069999	0.6811747806199999	0.52768775635	0.426740418982	0.518809602751	0.617033693064	0.538136774658	0.439009881407	0.520031416167	0.6728693608580001
NM_200272	0.49833523678	NULL	0.49891226703	0.497253428032	0.433708213663	NULL	0.418257210187	0.44257805873899997	NULL	NULL	NULL	0.543688444576	NULL	NULL	NULL	0.588637809855	NULL	NULL	NULL	0.507012243743	NULL	NULL	NULL	NULL
NM_200273	0.481985922439	0.393469387755	0.4609476262899999	0.549817752612	0.42103845649599997	0.407231963208	0.407542897231	0.470907206379	0.560217456633	0.576319889394	0.530039888409	0.666836471882	0.613215292064	0.602691980332	0.603421961593	0.64173166878	0.53255239765	0.484878371232	0.529081120041	NULL	0.544158289681	NULL	0.521209355028	0.666777142202
NM_200270	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.543487439847	NULL	0.538789712955	0.572300882186	0.580596176027	0.522715824794	0.582030902266	0.592770424197	0.495685771032	0.40119213133500004	0.491397065768	0.531524348267	0.5011402143289999	NULL	0.47822076378	0.5648740003630001
NM_200271	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.618875347391	NULL	0.557336897899	NULL	0.583362142121	NULL	NULL	NULL	NULL	NULL
NM_200278	0.476099203457	0.419821647393	0.469385480033	0.47879842648500004	0.417580876972	0.361973133544	0.412660175001	0.41987133221100004	0.515148520298	0.583683127263	0.5034388714379999	0.51383249679	0.560911751055	0.579859720535	0.562870473959	0.559550614469	0.491150927484	0.438236832443	0.460714812822	0.496273865286	0.513092395823	NULL	0.48047840375600004	0.5173322979199999
NM_200279	0.46993775798199994	0.462886353395	0.476564014289	0.45365823064099997	0.43687149250600005	0.44476608556	0.44589325366099997	0.41050228991800003	0.504686297754	0.508134309591	0.511433217315	0.485813123812	0.5564302597190001	0.526859240982	0.5647858023219999	0.541075940831	0.472790060424	0.43774208218599997	0.472911296118	0.478550710876	0.484790454949	0.474929456743	0.47416160877700003	0.512392081435
NM_001109704	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.46884321922399996	NULL	0.473288637368	0.580527344528	0.518674098535	0.588196650348	0.49673613998300004	0.48414554286000006	0.442970507567	0.488009821726	0.45761409406099995	NULL	NULL	NULL	0.5399654468890001
NM_001109706	NULL	NULL	NULL	NULL	0.45290234281099995	NULL	0.48611811604099997	0.40157497944	0.566507218818	0.564233139762	0.5798800799399999	0.5444896157119999	0.575483241703	0.532608552405	0.5969201211140001	0.555783317993	0.5228475955390001	0.487352145092	0.525312042527	0.5304128274350001	0.5232938766399999	0.519209928879	0.514692872038	0.528853647951
NM_001109701	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.605617982539	NULL	NULL	NULL	0.565123405289
NM_001109702	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.583462312808	NULL	0.525821211435	NULL	0.544992593029	0.498245420969
NM_001109708	NULL	NULL	NULL	0.513045491446	0.471992647125	NULL	NULL	0.45053561480800003	NULL	NULL	NULL	0.569867891984	0.61230539143	NULL	0.627941440347	0.595234521025	0.561905160095	NULL	0.555268508595	0.5698964756530001	NULL	NULL	NULL	NULL
NM_001109709	0.5265100900330001	NULL	0.5272877037129999	NULL	0.458094216704	NULL	0.45957277814900005	NULL	0.550491913693	NULL	0.547703738722	NULL	0.597103986455	NULL	0.5946656541800001	NULL	0.5340334307119999	0.37774718013	0.532315042942	NULL	NULL	NULL	NULL	NULL
NM_001111168	0.491025541372	0.531054679485	0.493314528028	0.47248313949799997	0.43203500155599994	0.474815727911	0.414070455224	0.43780451416	0.485525486069	0.518851140693	0.486226989443	0.471549541115	0.563582279758	0.623402840431	0.563530733882	0.539255682242	0.479510123352	0.47288463524400004	0.461745365244	0.501058093011	0.480302021603	0.479966510915	0.452937582714	0.5116250630879999
NM_001111163	NULL	NULL	NULL	0.4858053560600001	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.505194451475	NULL	NULL	NULL	0.570777690495	0.541349592406	0.607186202634	0.541665241271	0.491831665347	NULL	NULL	NULL	0.46089089314
NM_001111162	0.491143299569	0.5334012114150001	0.530270257058	0.419858565022	0.43723479933700005	0.46154106040799997	0.47269774679	0.376724996624	0.5133062195170001	0.5005494669389999	0.5517323233470001	0.46379724396899996	0.559120689037	0.568335576197	0.584603866394	0.519238875672	0.48459031850199996	0.462778991899	0.521335126798	0.441021451637	0.514074005693	NULL	0.536686429433	0.492367641254
NM_200113	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.607098025476	NULL	0.607858146473	0.586471313159	0.524350437504	NULL	0.524886391652	0.518162319692	NULL	NULL	NULL	NULL
NM_200112	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.573437733946	0.5709112776959999	NULL	0.572665007317	0.562444190733	NULL	NULL	NULL	NULL
NM_200117	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.529206815853	NULL	0.534431901018	0.5240085618079999	NULL	NULL	NULL	NULL
NM_200116	0.47453644012100005	NULL	0.505643258112	0.45426376994400003	0.404315771443	NULL	0.44879559333499996	0.36851474193800005	0.515918387881	NULL	0.558762135838	0.487642495607	0.571092323218	NULL	0.600534688807	0.552578860236	0.516073720054	NULL	0.5321684636490001	0.505726124741	NULL	NULL	NULL	NULL
NM_200115	0.525597954409	0.543435445394	0.54499849705	0.499026196024	0.447335472788	0.45919931274	0.45239261880599996	0.43032798061899996	0.561954040066	0.605021379894	0.572005389758	0.537386448538	0.59851434693	0.600845170507	0.61574248392	0.578670367814	0.542730563217	0.544843350432	0.558597181053	0.524381561385	0.541462129518	0.518901360176	0.55786486256	0.530285683744
NM_200114	0.518149828776	0.323005140372	0.5253885071100001	0.45228120348300005	0.45190012038500005	0.335200360371	0.455844013771	0.429567229178	0.569196938702	0.541913895611	0.572928900045	0.535330503335	0.616455069217	0.529333933578	0.619389753206	0.603859639433	0.526488388637	0.473218078147	0.522128624242	0.576675127568	0.517675090302	0.572305966901	0.513589644921	0.533805319035
NM_001040335	NULL	NULL	NULL	0.5583946594129999	NULL	NULL	NULL	0.469687232698	NULL	NULL	NULL	0.567287561551	NULL	NULL	NULL	0.648665188891	0.532864698663	NULL	NULL	0.592113102792	NULL	NULL	NULL	0.614455628923
NM_001040337	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.449439794721	0.0846418056919	0.45197854243	0.439356773897
NM_200118	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.557208504582	NULL	0.574938427461	0.535142654947	0.601900502722	NULL	0.621292969572	0.569730814849	0.52672108903	0.44967222781000005	0.530007343665	0.528779221919	NULL	NULL	NULL	NULL
NM_001040332	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.548965041758	0.6060521549710001	0.573793704096	0.6343804058820001	0.5573242027709999	0.5468928066359999	0.528009591236	0.564463789652	0.509714132924	NULL	NULL	NULL	NULL
NM_199529	0.529628318997	NULL	0.530377414053	0.5423439805770001	0.44597534328599997	0.229462517955	0.44442678762500004	0.487423631309	0.561945554634	0.428822703295	0.559534273542	0.621815375855	0.600283587038	0.405580915669	0.601971251176	0.60840730169	0.515766629848	0.349678326215	0.515647948019	0.544703571553	0.514737827786	0.35461363798900003	0.511689681985	0.5767741143680001
NM_199524	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.513003819815	NULL	0.50342645579	0.533406164029
NM_199526	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.533512170134	0.5481407430799999	0.5316837571899999	NULL	NULL	NULL	NULL	NULL
NM_199521	0.487727019921	0.47163063714599995	0.512291010173	0.47203534788900003	0.432928826904	0.436099679759	0.436369045937	0.429602096501	0.532778203958	0.517087060046	NULL	0.535173399079	0.587315240362	0.601721993526	0.5853659600810001	0.585595859238	0.557019339664	0.53824757796	0.542299174612	0.571415862582	0.531336671617	0.495041985362	0.5139795089370001	0.546392907983
NM_001320102	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.59104074473	NULL	0.608653010041	0.579532228472	0.526019665786	NULL	0.5295705439230001	0.521912297862	NULL	NULL	NULL	NULL
NM_001024923	0.55012245383	NULL	0.547053125599	0.576086941792	0.462187122431	0.508425375462	0.45925635571999995	0.40281877213699996	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.6495145592329999	0.565663098518	0.5919027754199999	0.562561909375	0.570769942872	0.539993804566	0.517053010083	0.5410371429990001	0.559909178044
NM_001100038	0.546736134626	NULL	0.546736134626	NULL	0.470455119298	NULL	0.470455119298	NULL	0.566927250179	NULL	0.566927250179	NULL	0.615987487187	NULL	0.615987487187	NULL	0.562056642917	NULL	0.562056642917	NULL	0.550209137219	NULL	0.550209137219	NULL
NM_194366	0.463883830343	NULL	0.474993390343	0.439044317858	0.421150630917	0.453828260458	0.416975564915	0.41043468300700003	0.48787947649499996	0.557823913477	0.500999196629	0.443361238667	0.535917153026	0.598539787219	0.553757268307	0.490373610942	0.439896319364	0.49306446736000004	0.444688757063	0.41212039515500004	NULL	NULL	NULL	NULL
NM_001308605	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.5980755057530001	0.541718305611	0.522770285994	0.54517558415	0.5416708235050001	0.525338731606	0.515429286535	0.529294693199	0.521570024057
NM_212910	0.48354287039399996	0.427466200258	0.491034025991	0.462326960939	0.437272812465	0.36083073601599996	0.453978892158	0.399640711079	0.532225090114	0.521999658771	0.54036245315	0.513110067785	0.59406525831	0.551327349062	0.604284758558	0.574286794538	0.5149232486909999	0.523847033829	0.520856711413	0.495786181113	NULL	NULL	NULL	NULL
NM_212911	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.611364140611	NULL	NULL	NULL	NULL
NM_212912	0.493587489934	0.428567883658	0.492955759783	0.494709828212	0.439763217861	0.290402799047	0.42784548524599997	0.46062793565800003	NULL	NULL	NULL	0.564309864935	0.617641935981	NULL	0.6334757528880001	0.597729254017	0.568078366132	NULL	0.5498714947209999	0.587775340528	NULL	NULL	NULL	0.580066710241
NM_001040354	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.518703605898	0.598869152465	0.573693914901	0.621431321496	0.581742272253	0.541799021366	0.554433308677	0.552651862922	0.5289161602179999	NULL	NULL	NULL	NULL
NM_212915	0.5338104983899999	0.584676448586	0.5568357942159999	0.449166618487	0.444306912808	0.462187820472	0.46213045226300004	0.37390209633599997	0.553001888123	0.6121371211069999	0.577603627434	0.4739686216100001	0.61533315021	0.676095087947	0.633531326691	0.549578286481	0.547487155045	0.514205834545	0.566036459515	0.488298637355	NULL	NULL	NULL	0.536150885817
NM_212916	0.516168503298	NULL	0.519560965684	0.438323530197	NULL	NULL	NULL	0.428738208258	NULL	NULL	NULL	0.548562789428	0.6049706193419999	NULL	0.603807589977	0.538341589722	0.532672574467	0.583956068289	0.527526492637	0.56621771097	0.533561515887	0.604591937575	0.528781470054	0.541402461768
NM_001017360	0.522064085991	NULL	0.536285054912	0.43698366447	0.46358694919	NULL	0.478386294578	0.380790723816	0.580601034946	NULL	0.589504195218	0.5325049616399999	0.609060634097	NULL	0.61630654707	0.550646531606	0.5478129526519999	NULL	0.549088977568	0.536065663909	0.549626763136	NULL	NULL	0.5142310646230001
NM_001131053	0.47000154208300005	0.428934720674	0.501668126077	0.44333946060900004	0.410793955703	0.442928402206	0.425256642136	0.383253406486	0.49357271226599997	0.49742605521300004	0.503882599284	0.483657612479	0.560514309705	0.5013951412740001	0.592382613355	0.545097171861	0.5104730424580001	0.478824995637	0.514093226239	0.515387008239	0.493020061595	0.46387007336	0.457503361128	0.518208942839
NM_001014319	NULL	NULL	NULL	0.527269328073	0.457654629538	NULL	0.46405688620499996	0.43292264628999994	NULL	NULL	NULL	0.541120690153	NULL	NULL	NULL	NULL	0.531035364003	NULL	0.532157856236	0.52213022963	NULL	NULL	NULL	NULL
NM_001013473	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.430031510911	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001013471	0.493095199239	NULL	0.49911756240500005	0.480045273283	0.424160253328	NULL	0.429270603693	0.414770074864	0.559034915599	NULL	0.5729798270440001	0.536075501778	0.5891963322689999	NULL	0.6012987224840001	0.56734197973	0.476720318342	NULL	0.453670068644	0.5281957421	0.502849231052	NULL	0.478084531306	0.555202464109
NM_001014316	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.63052652296	0.567205308638	NULL	0.5485011695199999	0.585036748853	NULL	NULL	NULL	0.584716858982
NM_001013477	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.575801833114	0.397793656158	0.556569096102	0.670556689547	0.534078535119	0.44107426937399996	0.514423660666	0.617567958394
NM_001014314	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.546004025857	0.5191234931090001	0.5538758920260001	0.5044950656130001	NULL	NULL	NULL	NULL
NM_001013475	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.535606756666	NULL	0.531563419635	0.576614815074
NM_001012254	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.592712104815
NM_001012497	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.578029152292	NULL	NULL	NULL	NULL
NM_001012250	0.515757641175	0.490645941215	0.555203692873	0.497910377423	0.46332596456	0.44763466681	0.4984236712	0.44017863807700003	0.5427230029460001	NULL	NULL	0.544077165377	0.59831763234	NULL	NULL	0.59166820402	0.5678399036999999	0.529980318448	0.592299341133	0.554570687147	0.5396027149	0.496674688973	0.544498955744	0.5399014351739999
NM_001002126	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.569438829477	0.46008667973800005	NULL	0.577900215558
NM_001002127	0.468275424599	0.47378487783100004	0.49466035499399996	0.40407798194899996	0.38475115248899994	0.409444829833	0.405902959604	0.324063198796	0.501353425734	0.542443552862	0.5181344255579999	0.449585245947	0.548217673934	NULL	0.573470109636	0.494629124065	0.48260729758000004	0.48575874751000003	0.494822128738	0.448374507377	0.470655296679	0.5107302913740001	0.469717522132	0.456491061641
NM_001002124	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.510903561802	0.547996521506	0.5101221785710001	0.495106424464	0.543697143457	0.520871729921	0.542201600578	0.554809847309	0.473688126142	0.410963644664	0.48017617121000006	0.4703848974	NULL	NULL	NULL	0.579763322118
NM_001002122	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.575096273106
NM_001002123	0.486978095067	NULL	0.470806977751	0.497038200923	0.423993957569	NULL	0.43121706511299995	0.41498805660599997	0.493323087559	NULL	0.475562656316	0.489813781844	0.561005789375	NULL	0.543932899561	0.569039635316	0.476414786127	NULL	0.460477907711	0.48001019832900005	0.470013727848	NULL	0.460442879877	0.472266917055
NM_001002120	0.49329938059100004	0.441657726546	0.49790230621299997	NULL	0.413168621977	0.42113956170500005	0.412364241553	NULL	0.517326890055	0.564159031622	0.5142891340619999	NULL	NULL	NULL	NULL	NULL	0.526440272261	0.49540661682099996	0.526932091635	NULL	NULL	NULL	NULL	NULL
NM_001002121	0.50339717071	0.5107296600600001	0.514772127857	0.453931779867	0.443029752866	0.463691271459	0.45337198559299996	0.39470854226700003	0.531730985544	0.511907287531	0.5389805059	0.505858565819	0.591668612487	0.577509347596	0.5943223313329999	0.579621471878	0.5099288568020001	0.481887072662	0.514554866406	0.49838469377300004	0.498005770633	0.461938369176	0.500399576205	0.495628710969
NM_001002128	0.526767508784	NULL	0.5260906145300001	0.525120098266	0.43989968954400005	NULL	0.43956184099699996	0.438576282095	0.555473145987	NULL	0.5536326332329999	0.551886288913	0.597482469563	NULL	0.59237951563	0.611684272912	0.5177862911819999	0.525478692504	0.513344107387	0.532937787094	0.510919245621	NULL	0.499662138834	0.550802721731
NM_198070	0.504052789167	0.449851809846	0.52220787639	0.455908542516	0.4445720155	0.36386708188	0.463652909149	0.399517705534	0.5527284779339999	0.49900341361	0.561129582255	0.535007145265	0.598101592758	0.548044092126	0.603576590933	0.590401412685	0.505683820462	0.44690365159400003	0.506759012465	0.513652635162	0.49571627095299997	0.41211062824699995	0.4890821182	0.531136092038
NM_198072	NULL	NULL	NULL	NULL	0.462510503749	0.45650138444899996	0.4625619189399999	NULL	0.541322352463	0.552732916355	0.5407900757490001	NULL	0.6128830683300001	NULL	0.613361966835	NULL	0.524405406073	0.518402331334	0.5245226468940001	NULL	NULL	NULL	NULL	NULL
NM_001328150	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.559748570862	NULL	0.556423803056	NULL	NULL	NULL	NULL	NULL
NM_001017759	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.532646740493	NULL	0.548874494607	0.49900472953	0.563534644734	NULL	0.574273535853	0.540439606269	0.48097834365900005	NULL	0.500622564243	0.437348031227	0.491551405267	NULL	0.5013737062100001	0.468644552127
NM_001017752	0.535478526172	NULL	0.537805484978	0.526901190659	0.44850959576800004	NULL	0.447704584907	0.449720369785	0.5520549282639999	NULL	0.5485083406100001	0.56397635575	0.579559201744	NULL	0.575504486724	0.592327696144	0.497389440075	0.332161528754	0.47770170254199995	0.563000336701	0.512912943394	NULL	0.484517607962	0.605445839091
NM_001017757	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.613894816558	NULL	NULL	NULL	0.528372030366	NULL	NULL	NULL	NULL	NULL
NM_001017755	0.496038680075	NULL	0.499680592373	0.45890289381399996	0.438386487812	NULL	0.446485187306	0.357829437452	0.555749200529	NULL	0.563727430243	0.483094259065	0.605719898849	NULL	0.614776877826	0.520058619474	0.5228907920570001	NULL	0.526757964214	0.48321880678	0.526556596548	NULL	0.525674424844	0.5315417500949999
NM_001098247	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.573885618982	NULL	0.571838088493	0.574771392236	0.5131534791560001	NULL	0.524403728271	NULL	NULL	NULL	NULL	NULL
NM_001245988	NULL	NULL	0.5269698839320001	NULL	0.42410945446599996	0.36859169254600005	0.44661104667900003	NULL	0.534686627037	0.475532081063	0.564835792119	NULL	0.578326044458	0.543355104183	0.597774931069	NULL	0.527240511375	0.468834540026	0.531526494238	NULL	NULL	NULL	NULL	NULL
NM_001245983	0.504466978937	NULL	0.501806668313	0.502310078088	0.465383691237	NULL	0.46684666086800003	0.459459848766	0.551277407284	NULL	0.549505116062	0.567472479873	0.616833303337	0.543752990431	0.6189238734170001	0.616602219608	0.54573212536	0.483222336066	0.545890115143	0.55815322046	NULL	NULL	NULL	NULL
NM_001037698	0.513194662756	0.43710243294600004	0.529322859569	0.453522124728	0.42575076603399997	0.37733688075099997	0.437732124367	0.382698597526	0.533761207022	NULL	0.545616237418	0.4809064431600001	0.604874856212	NULL	0.6189075290199999	0.561611079521	0.535493722217	0.438542775276	0.5432611948480001	0.499796505062	NULL	NULL	NULL	NULL
NM_001128523	NULL	NULL	NULL	0.457400036638	NULL	NULL	NULL	0.409242453799	NULL	NULL	NULL	0.536782353683	NULL	NULL	NULL	0.610092284707	NULL	NULL	NULL	0.553960758077	NULL	NULL	NULL	0.497271158195
NM_001037691	0.488507523924	0.515484270582	0.47326449400799997	NULL	0.37402845875	0.390244846777	0.355156745591	NULL	0.49151520775300006	0.510869139532	0.48454507816299996	NULL	0.584971744966	0.597605982354	0.597011285205	NULL	0.502847879303	0.521804341236	0.490089427536	NULL	0.45040017024400003	0.35406025032099997	0.42055251245999997	0.493999121721
NM_001305546	0.516000781686	0.44870913015600006	0.544412744053	0.47125173195200004	0.44401071802500003	0.42877167385799997	0.467977635744	0.396554715734	0.540147301902	0.497630772507	0.555812578499	0.516746553812	0.586606301658	0.5599000031	0.604223595412	0.555055438504	0.5070562778559999	0.486699529122	0.518462126081	0.48779743608599996	NULL	NULL	NULL	NULL
NM_205618	0.485694310457	0.40510912904	0.5153302217279999	0.47497115030000003	0.42191393434600005	0.334128681518	0.438322751329	0.41740084031400004	0.5136923633280001	0.43609971941200004	NULL	0.507597029455	0.577620252752	0.514724502286	0.597695241221	0.5713428663260001	0.501206034686	0.456969303269	0.506035421277	0.501679969616	NULL	NULL	NULL	NULL
NM_001305543	0.48595862265900003	NULL	0.487621263735	0.4298861937100001	0.426931207167	NULL	0.427109142442	0.389182352016	0.521540176027	NULL	0.522649814496	0.485840718433	0.548637926605	NULL	0.549893870246	0.515806895939	0.48960636045	0.368608717738	0.491231171132	0.402889378096	0.488902049239	NULL	0.48967667654200003	0.408224179464
NM_205613	0.51427635505	0.5050520110719999	0.567471059006	0.43299588020199997	0.46203632417400003	0.44765847348000004	0.516054260982	0.380800546676	0.5612788108510001	0.593726949769	0.600509122865	0.491422674066	0.61087815933	0.613691949306	0.652060061268	0.545019805546	0.5112497291929999	0.488682749271	0.531905413324	0.470869349722	0.507101725985	0.513802008608	0.545911325279	0.44764090554499997
NM_205612	0.48811318395099995	0.419181183248	0.438975308058	0.501981273085	0.41094031073700005	0.35324019470299994	0.382849301827	0.42383258684	0.519616046907	NULL	0.465887278981	0.542177087742	0.600917467876	NULL	0.569264498254	0.617716036582	0.521701607891	NULL	0.45512466978	0.547062478144	NULL	NULL	NULL	NULL
NM_205611	NULL	NULL	NULL	NULL	0.425346197141	NULL	0.438294349745	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.588113969053	NULL	NULL	NULL	0.525884587808	NULL	NULL	NULL	NULL	NULL
NM_001004601	0.47552679068400006	0.520347528994	0.451539334218	0.48020361809100004	0.428713676963	0.47566275449100004	0.370985967959	0.44748435884	0.46971426494999996	0.5284670828320001	0.44463681948399997	0.473733130775	0.520859720236	0.547561748264	0.501095732943	0.524602290433	0.463796677812	0.49460090358000003	0.412397845366	0.481599276499	0.467934487845	0.518957522392	0.39688156719499995	0.492747736138
NM_001004600	0.510659971434	0.536696633042	0.528417844556	0.44404552927599994	0.439547924423	0.46265965480300003	0.455488250107	0.380853462368	0.5367515789689999	0.548288824331	0.549915647972	0.48373074354999995	0.574951469269	0.5864317256480001	0.585979057084	0.537319873124	0.50042253782	0.489947007472	0.510917445578	0.468871411075	NULL	NULL	NULL	NULL
NM_001004602	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.592738350996	NULL	NULL	0.5689649254379999	0.541586793839	NULL	NULL	NULL	NULL
NM_001004607	0.503915230637	NULL	0.510255400725	0.497809108204	0.44836526026199996	NULL	0.42329235824	0.472755304283	0.553221058648	NULL	0.550150601035	0.554963854193	0.603399809086	NULL	0.589356986162	0.615610412753	0.547629736713	NULL	0.516740683905	0.577739619797	0.5456010274809999	NULL	NULL	0.554455686284
NM_001004606	0.52577168838	NULL	0.554088264883	0.465725802917	0.45984793189400003	NULL	0.48392656617700003	0.400884122483	0.549335465435	NULL	0.57923752574	0.49211215803999997	0.6032865276330001	NULL	0.639025838745	0.532694053468	0.560823747148	NULL	0.575945282803	0.524126499465	NULL	NULL	NULL	0.568378818032
NM_001004608	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.533906038112	NULL	0.515173664987	0.60391642541	NULL	NULL	NULL	NULL
