	egg(transcript)	egg(UTR5)	egg(CDS)	egg(UTR3)	1cell(transcript)	1cell(UTR5)	1cell(CDS)	1cell(UTR3)	4cell(transcript)	4cell(UTR5)	4cell(CDS)	4cell(UTR3)	64cell(transcript)	64cell(UTR5)	64cell(CDS)	64cell(UTR3)	sphere(transcript)	sphere(UTR5)	sphere(CDS)	sphere(UTR3)	shield(transcript)	shield(UTR5)	shield(CDS)	shield(UTR3)
NM_001328569	0.305411811023622	NULL	0.3026366279069768	0.30869243986254297	0.3519421422986708	NULL	0.3489784791965567	0.35549140893470793	0.28883589329021825	NULL	0.2929419847328245	0.28421477663230243	0.25498976377952753	NULL	0.2512921511627907	0.259360824742268	0.2777527733755943	NULL	0.2875338235294118	0.2663247422680413	NULL	NULL	NULL	NULL
NM_199842	0.3070310853530032	NULL	0.284611328125	0.3331276346604215	0.3508302967204581	0.4508076923076923	0.3431882804995197	0.3571018735362997	0.2828133187772925	NULL	0.265739263803681	0.3023665105386417	0.2612950191570881	NULL	0.2295979381443299	0.2960163934426229	0.2980279683377309	0.26579166666666665	0.2845752212389381	0.31495433255269323	NULL	NULL	NULL	NULL
NM_199843	0.3263338192419825	0.4841935483870968	0.3106601941747573	0.3576849015317287	0.3790284256559767	0.536491935483871	0.3685224225612575	0.3860284463894968	0.3123662536443149	0.4004112903225806	0.30524456773000463	0.3221838074398249	0.27791435860058306	0.4261693548387097	0.2679038372630605	0.2850678336980307	0.3348064868804665	0.4740725806451614	0.3239274156264447	0.3485098468271335	0.33052569750367106	0.3743076923076923	0.3276532593619972	0.3341575492341357
NM_199840	NULL	0.384	NULL	NULL	0.3379361123697327	NULL	0.3347070422535211	NULL	0.27708137583892617	0.3485912408759124	0.2735136221527467	NULL	0.2533434271464197	0.4113333333333333	0.24480914588057445	NULL	0.3061119196119196	0.4402922077922079	0.2992353157121879	NULL	NULL	NULL	NULL	NULL
NM_199841	0.3016008470089994	0.2532307692307693	0.3029770039421813	0.30507615894039736	0.34876230809952363	0.3719076923076923	0.34224967148488833	0.3766026490066225	0.2757263039820527	NULL	0.2783369565217391	0.2627384105960265	0.2299946294307197	NULL	0.2274106789716546	0.2539635761589404	0.2748690349946978	0.23775806451612905	0.2757122207621551	0.27823841059602644	0.2981287758346582	0.3679682539682539	0.2987785808147175	0.2802847682119205
NM_199846	0.28970947265625	0.27184090909090913	0.2907593942793045	0.3040112359550562	0.35074263261296657	0.3226402439024391	0.3534862591138531	0.34756179775280893	0.2947297694948505	0.22243712574850305	0.3032209758833427	0.26026966292134834	0.25455599214145386	0.2560548780487805	0.254597868760516	0.2509550561797753	0.3134629629629629	0.3085277777777777	0.312714526079641	0.33843820224719107	0.3132104228121927	0.32968518518518514	0.31109478407178914	0.32560674157303376
NM_199844	0.316791166380789	0.259990099009901	0.2978185993111366	0.3459240069084629	0.3565206980519481	0.31301939058171746	0.35540105820105816	0.3709956822107081	0.30919123020706457	0.2629888888888889	0.3009227513227513	0.3303022452504318	0.27757113903526554	0.2393626373626373	0.2813047619047619	0.28653454231433506	0.3115566343042071	0.2738455284552846	0.3201428571428571	0.3165664939550949	0.30434126984126986	0.28457371794871794	0.32106766917293234	0.2981407599309154
NM_001128702	0.288965620328849	0.2981111111111111	0.2876826758147513	NULL	0.35976802284082793	0.3498176470588235	0.3582934872217642	NULL	0.29343867120954004	0.26893959731543626	0.2961220472440945	NULL	0.25717599351176	0.2818993288590604	0.2536554621848739	NULL	0.3179786476868328	0.3172080924855491	0.3163693322341303	NULL	NULL	NULL	NULL	NULL
NM_001328588	0.2988558842039018	NULL	0.30679824561403496	0.29249606299212605	0.3583948447568834	NULL	0.3750497448979592	0.3418582677165355	0.2675118343195267	NULL	NULL	0.2419561304836895	0.2383183760683761	NULL	0.2643359223300971	0.22324634420697412	0.2824131070801638	NULL	0.30413520408163264	0.26266254218222723	0.2884640980735552	NULL	0.3174655612244898	0.2604409448818897
NM_001328702	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3119818181818181	NULL	NULL	0.22720013995801255	0.4144067796610171	0.2228696051423324	0.20467615658362984
NM_001328705	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2016144578313253	NULL	0.2765126825518832	NULL	0.27406906614786	NULL	0.2601172972972973	NULL	0.2832529069767442	0.22474102564102566
NM_001003473	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2838151618398637	NULL	0.2812997630331753	0.2864012738853504	0.2436125941136208	NULL	0.2348292253521127	0.27181847133757964	0.30258056265984656	NULL	0.30771463815789474	0.27632802547770696	0.3190839793281654	NULL	0.3255914332784185	0.286812101910828
NM_001003471	0.3044828599412341	0.504	0.2869984227129337	NULL	0.3804100096246391	0.4956493506493506	0.3586529968454259	NULL	0.2945842155919153	0.3644230769230769	0.2917097791798108	NULL	0.2390570599613153	0.38875	0.2215488958990536	NULL	0.30251149425287355	0.444	0.2962129337539432	NULL	0.28580555555555553	NULL	0.2871655737704918	NULL
NM_001003470	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.24620375063355296	NULL	0.2483581661891117	0.2520852105778649	NULL	NULL	NULL	NULL
NM_001003476	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2142390438247012	0.2313484288354898	NULL	0.2552912844036697	0.21430434782608693	0.2647343039126479	NULL	0.28865624999999995	0.2445916149068323	NULL	NULL	NULL	NULL
NM_001003475	NULL	NULL	NULL	NULL	0.32705022421524665	NULL	0.33124430641821945	0.3238449367088608	0.2665472578763127	NULL	NULL	0.2614010152284264	0.26390929203539826	NULL	NULL	0.2618753943217665	0.2959963316214233	NULL	0.31589300998573466	0.27492749244712994	NULL	NULL	NULL	NULL
NM_001003474	0.3051220556745182	0.39109090909090893	0.2842799525504152	0.3319455252918288	0.3544472934472935	0.5113191489361703	0.3173274021352313	0.4009824902723736	0.2921917024320458	0.2414634146341463	0.27594306049822065	0.32288715953307395	0.2387270773638969	0.31579487179487176	0.2169869513641756	0.2685350194552529	0.3103888888888889	0.43619148936170216	0.2896453143534994	0.3329066147859922	0.3084362464183381	0.36038461538461536	0.3052075919335706	0.3097898832684825
NM_200650	0.2968388245770258	NULL	0.3030689655172414	0.2856585365853659	0.3538021342819031	0.4358070175438596	0.3773639846743295	0.3283031358885017	0.2959074239713774	NULL	0.3122021072796935	0.27648344947735193	0.2511284116331096	NULL	0.261264367816092	0.2393135888501742	0.2865644226482389	NULL	0.3056149425287357	0.2597090592334495	0.2745576576576577	NULL	0.2879559386973181	0.2579076655052265
NM_001012316	0.263410480349345	0.18077777777777776	0.2731675126903553	NULL	0.3361637554585153	0.3569259259259259	0.33539340101522835	NULL	0.2503231441048035	0.2442962962962963	0.2515228426395939	NULL	0.21871834061135373	0.15877777777777774	0.22389593908629446	NULL	0.2664694323144105	0.2837037037037037	0.2654060913705584	NULL	0.3057336244541485	0.366037037037037	0.3026243654822335	NULL
NM_200653	0.3162724993034272	0.3005893719806763	0.31376138681169274	0.332851885924563	0.3697672202559216	0.3508099547511312	0.3715238489566081	0.3638638454461821	0.29794600612301697	0.2792340425531915	0.29970719645293314	0.2924903403863845	0.2664151909241837	0.24975242718446602	0.26796967144060657	0.2610855565777369	0.3148036437246963	0.32567137809187274	0.3191640728476821	0.2877451701931923	0.3125746832030197	0.3216529209621993	0.3198013245033112	0.2699889604415823
NM_200654	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.21097198641765705	NULL	NULL	NULL	NULL	NULL
NM_200655	0.31465770171149143	NULL	0.3136485384092454	0.3212331288343558	0.36247134146341453	NULL	0.367263086335826	0.31407361963190183	0.2816857983811626	NULL	0.2891789297658863	0.22670552147239265	0.24344235486508586	NULL	0.2469896226415094	0.2203742331288344	0.2735653298835705	NULL	0.2802031814895155	0.21724539877300614	0.2898091463414634	NULL	0.2983045547246771	0.2038159509202454
NM_001012313	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2658792134831461	0.238	NULL	0.2660477855477856	0.2528134044173649	0.2505514018691589	0.2532965470548409	0.2525679144385027	0.2777657848324515	0.30200432900432905	0.2835120048019208	0.26159061833688696	NULL	NULL	NULL	NULL
NM_200658	0.3304879886952426	NULL	0.2898347978910369	0.3464073834196891	0.3837090331366319	NULL	0.3652859375000001	0.39195660621761663	0.3161374773139746	0.3103	0.33027968750000003	0.3103510362694301	0.2769841413683733	0.248	0.28575937500000004	0.2737784974093265	0.32176923076923075	0.4521923076923077	0.342834375	0.3108413212435233	0.2885865327820437	NULL	NULL	0.2882616822429907
NM_200659	NULL	NULL	NULL	0.3531111111111112	0.35844529123571034	NULL	0.35794644870349496	0.3724920634920635	NULL	NULL	NULL	0.2248888888888889	NULL	NULL	NULL	0.20430158730158726	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_131483	0.3056822945394374	NULL	0.3049257898603968	0.3115984251968504	0.34700800533689125	NULL	0.3522859744990893	0.3288267716535433	0.2736602382302893	NULL	0.2809333843797856	0.2571443569553805	0.2593108921729611	0.23503571428571424	0.2683098384728341	0.23249343832021	0.2957257360959651	0.30556043956043955	0.3036740088105727	0.2649632545931758	0.3018730769230769	NULL	0.3107885462555066	0.2648031496062992
NM_001045485	0.3125843531468531	0.3695779220779221	0.2882347074468085	0.3567825396825397	0.33130594405594405	0.4477337662337662	0.3040884308510638	0.3678222222222222	0.2847215189873417	0.30639490445859874	0.2775984042553192	0.2963253968253968	0.2591480996068152	0.3266322580645161	0.2480465425531915	0.26904761904761904	0.3017748691099477	0.3976518987341772	0.29006117021276595	0.3056936507936508	NULL	NULL	NULL	NULL
NM_001045487	NULL	NULL	NULL	0.3014978540772532	NULL	NULL	NULL	0.3709352014010508	NULL	NULL	NULL	0.28410844892812104	NULL	NULL	NULL	0.2547250945775536	0.3031109207708779	0.3444785553047404	0.2921893222264294	0.3097427490542245	NULL	NULL	NULL	NULL
NM_001077140	0.3139523346303502	0.37909523809523815	0.3105573514077163	NULL	0.3804158321411541	0.3849917355371901	0.3787735460627895	NULL	0.29511986494091164	0.33278632478632475	0.2921739397664413	NULL	0.2628884741017266	0.3377521367521368	0.25938083291520314	NULL	0.3299099181073704	0.4052932330827068	0.3235423228346457	NULL	0.31793818181818184	0.37903703703703706	0.31440748031496063	NULL
NM_200057	NULL	NULL	NULL	0.27714062500000003	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2281447368421053	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_131662	0.30635574112734865	0.3066095238095238	0.30553159851301115	0.3075005291005291	0.366733611691023	0.3469904761904762	0.3693635687732342	0.3651841269841269	0.2977297071129707	0.22691000000000006	0.3072810408921933	0.2916296296296297	0.25897858042839145	0.2428131868131868	0.2584550185873606	0.2612804232804233	0.28713235908141965	0.2406761904761905	0.2996795539033457	0.2744359788359788	0.2948355806872553	NULL	0.3041717472118959	0.28136613756613754
NM_131664	0.3309575447570333	NULL	0.31680333817126266	0.3647608318890815	0.343397455470738	NULL	0.3346974063400576	0.3643258232235702	0.3061783536585366	NULL	0.29435657800143783	0.3346776429809359	0.2653421453990849	NULL	0.24992230215827335	0.3024887348353553	0.3169670050761421	NULL	0.3135111270638909	0.3253102253032929	0.2991177675371224	NULL	0.2962449127906977	0.3059688041594454
NM_001123229	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2874677668901495	NULL	0.2874677668901495	NULL	NULL	NULL	NULL	NULL
NM_001160159	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.23628348214285716	NULL	0.2143032258064516	0.2446956790123457	0.28069643527204496	NULL	0.27119587628865977	0.2853247767857143	NULL	NULL	NULL	0.2633923948220065
NM_131668	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.31641352345906165	0.5513809523809525	0.31304352557127313	0.3022032450896669
NM_001080704	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.20242010309278352	NULL
NM_001080700	0.30015247524752475	NULL	0.2916390205371248	0.3434377510040161	0.3577655860349127	NULL	0.3568843843843844	0.3438232931726907	0.2845760797342193	NULL	0.2911393312101911	0.2514698795180723	0.2571569023569024	NULL	0.25644741100323626	0.2606787148594377	0.28920438871473353	NULL	0.30065563909774434	0.233	NULL	NULL	NULL	NULL
NM_213233	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.26791313868613137	0.3912307692307693	0.2651620825147348	0.22749193548387098
NM_213230	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2774521398235871	NULL	0.28082177385456075	0.26154504504504505	NULL	NULL	NULL	NULL
NM_213231	0.2992933078393882	NULL	NULL	0.3201977587343441	0.3265676229508197	NULL	0.3115783333333333	0.343107908847185	0.2671336898395722	NULL	0.266062987012987	0.269430454845089	0.2447325541423169	NULL	0.2351728865194212	0.25199735274652546	0.2868587975730833	0.3379583333333333	0.2836524035921817	0.28358404746209626	0.27922823257159385	NULL	0.2783175303197354	0.2811351351351352
NM_213236	0.311640522875817	0.3383571428571429	0.2911240310077519	0.3873438596491228	0.3499529411764706	0.5117976190476191	0.33539707149009473	0.3615473684210526	0.304737908496732	0.3123809523809524	0.29832385874246337	0.3286140350877193	0.2719686274509804	0.3148333333333333	0.2561481481481481	0.32378245614035084	0.3113764705882353	0.4566904761904762	0.2953092161929371	0.33399999999999996	0.3071575163398693	0.3995595238095239	0.2945598621877692	0.33124210526315795
NM_213235	0.318780739466896	0.3249718309859154	0.3114128787878788	0.3248989361702128	0.3653745704467354	0.4005416666666666	0.36043655303030303	0.3655079787234041	0.2794520842286205	0.31596503496503503	0.2938200757575757	0.2613723404255319	0.2567885934819897	0.2761486486486487	0.2591941287878788	0.2519964539007092	0.31793013287612515	0.3885704697986578	0.34139962121212125	0.2866276595744681	0.32539005572224605	0.43225503355704703	0.34565056818181816	0.29230673758865244
NM_001145632	0.2877425474254742	0.27531451612903235	0.24126315789473685	0.3601541501976285	0.29256062767475033	0.2704710144927536	NULL	0.3455131578947368	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001145633	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2644303797468355	0.25336693548387096	NULL	0.2483248964565117	0.3043354430379747	NULL	NULL	NULL	NULL
NM_001007381	NULL	NULL	NULL	0.30983636363636363	0.2943850806451613	NULL	0.2790696517412936	0.3598829787234042	0.26074846625766873	NULL	0.2542380952380952	0.2822304964539007	0.2360121638924456	0.2548192771084338	0.23211528822055136	0.2470177304964539	0.2920928162746345	0.33984042553191496	0.2855338345864661	0.3040177304964539	0.2895449904275686	0.3330909090909091	0.2852923976608187	0.2940070921985816
NM_001007380	0.3144170616113744	NULL	0.2754761904761905	0.3334200819672131	0.3777022274325909	NULL	0.3602172619047619	0.3866033057851239	0.3190713450292397	NULL	0.3233809523809524	0.30429508196721305	0.2667106184364061	NULL	0.25789285714285715	0.2685225409836065	0.32071263035921205	0.5573846153846155	0.3028482142857143	0.3140983606557377	0.3195981524249423	0.3862380952380953	0.3507113095238095	0.2924405737704918
NM_001007383	0.31019868173258003	0.3414140625	0.30722596153846154	0.2952745098039216	0.34391029272898965	0.3654000000000001	0.3454074519230769	0.3053627450980392	0.3230652790917692	0.2656910569105691	0.3337127403846154	0.3054019607843137	0.2730274361400189	0.2499430894308943	0.2775637019230769	0.2638627450980392	0.3244392082940622	0.32907086614173225	0.3299362980769231	0.2738333333333333	0.3263119698397738	0.2937401574803149	0.3396538461538461	0.2580392156862745
NM_001007382	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.23115616797900265	NULL	0.23860595647193586	0.2255450081833061	0.2889218081857056	0.35154411764705884	0.30652922755741124	0.25434533551554833	0.29467091024824954	0.31919402985074624	0.3173090705487122	0.2588952536824877
NM_001007384	0.3200135617416132	0.3559072164948454	0.3149143446852425	0.3243701492537313	0.3470434782608696	0.5292828282828282	0.3454747162022704	0.29772537313432834	0.2899099423631124	0.3211195652173913	0.2959968782518211	0.2638776119402985	0.2599761042722665	NULL	0.25937512953367875	0.24811044776119395	0.2935599716110717	0.34130476190476194	0.3022146542827657	0.2535611940298507	NULL	NULL	NULL	0.2561198501872659
NM_001007386	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2408384279475983	NULL	0.23138619402985075	0.25417105263157896	0.2985011441647597	0.26967741935483874	0.2972634271099744	0.309716049382716	NULL	NULL	NULL	NULL
NM_001098177	0.3072816341287057	NULL	0.3036321839080459	0.3255526601520086	0.36540160047421466	NULL	0.362471254504891	0.3839413680781759	0.2826343341031563	NULL	0.2816871187656979	0.2883669923995657	0.25648934280639435	NULL	0.25631191088260497	0.25761346362649296	0.3245348324514992	NULL	0.3266515383307836	0.3110141150922909	0.31278480825958704	NULL	0.3119271206690562	0.3182410423452769
NM_001044994	0.2853248730964467	0.2842556390977443	0.26754	0.30008196721311475	0.3442250293772033	0.2979398907103825	0.3077066115702479	0.3883392181588903	0.270978848413631	0.2783333333333333	0.2589917355371901	0.2802559899117276	0.2418038755137992	0.2531902173913044	0.23379201101928376	0.24649684741488015	0.29318379330593075	0.3270815217391304	0.27303994490358124	0.3037604035308953	NULL	NULL	NULL	NULL
NM_001044996	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.311491961414791	NULL	0.311491961414791	NULL
NM_001044991	NULL	NULL	NULL	0.30743958868894605	0.3415716041794714	0.3469577464788733	0.3363487574978577	0.3562570694087404	0.2712508425613866	0.2524318181818181	0.27583125	0.2566683804627249	0.2443188128291049	0.3071785714285714	0.24608601485148515	0.22340359897172235	0.3051422907488987	0.3990865384615384	0.30348508722566125	0.2875964010282777	0.2911672561899949	0.3624523809523809	0.2897164674634794	0.2813907455012853
NM_001044993	0.3321090651558073	0.3479254658385093	0.3234460856720827	0.3473383084577114	0.3753460093896714	0.38789017341040455	0.3707629246676514	0.38203814262023217	0.29943262411347515	0.266746835443038	0.2960288035450517	0.3156401326699834	0.25955796418473137	0.26344242424242426	0.2559778434268833	0.2665339966832504	0.33524413145539905	0.34308670520231216	0.3429076809453471	0.3157860696517413	NULL	NULL	NULL	NULL
NM_001020659	0.2969762068965517	NULL	0.2945702781844803	0.33145454545454545	0.35443300375042625	0.3505522388059701	0.3519250182882224	0.4083484848484849	0.27030053804765564	NULL	0.2728815302344714	0.2455833333333333	0.2418534951862704	NULL	0.24296302975653744	0.2318484848484849	0.2935819248016557	0.334328125	0.29341028486866444	0.2773409090909091	NULL	NULL	NULL	NULL
NM_213157	0.2985943339361061	0.342	0.2705912951167728	0.3346578947368421	0.3346087740384615	0.3979736842105264	0.31368895966029725	0.3576594427244582	0.2697707082833133	0.3714358974358974	0.2570424628450106	0.2760557275541796	0.2528415366146459	0.3691794871794872	0.22943312101910826	0.2729287925696594	0.294280912364946	0.35202564102564105	0.2834171974522293	0.3031501547987616	0.2919765625	0.3997105263157895	0.293692144373673	0.2768003095975232
NM_213155	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.23391052387575334	0.2254919354838709	0.21896666666666667	0.2374192601291838	0.2800547592796766	0.2768368794326241	0.3269929742388758	0.2709563399907107	0.27747911369415185	0.3075851851851852	0.3017049180327869	0.2709027841168416
NM_213154	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2426721311475409	0.27411090573012936	NULL	0.26858125741399763	0.2936150627615063	0.3234227886056972	NULL	0.3268255597014925	0.3095
NM_213152	0.3299393428812131	0.4058194444444445	0.3194630872483221	NULL	0.3654078726968175	0.4168211920529801	0.3579645254074784	NULL	0.28489163822525604	0.3056592592592593	0.2821880424300868	NULL	0.2549754816112084	0.26855	0.25367274472168905	NULL	0.33296733668341705	0.3799735099337749	0.3261620325982742	NULL	0.3310395290159798	0.3590890410958904	0.3271131351869607	NULL
NM_213151	0.32959780775716696	NULL	0.2929665071770335	0.34953515625	0.3435060698027314	NULL	0.3276275605214153	0.35442381562099873	0.27884740740740743	0.4573793103448277	0.2772888888888889	0.2732957746478873	0.2549844789356985	0.40278125	0.2530944444444445	0.250235595390525	0.31344870848708484	0.5446176470588237	0.32404629629629633	0.2960576184379001	0.2975764966740576	0.49434375	0.3140203703703704	0.27814468629961586
NM_001024098	0.31858279370952824	0.319377245508982	0.2751746031746031	0.3401454545454546	0.3611728280961183	0.3900417910447761	0.3444880952380953	0.35012929292929296	0.31353996282527885	0.3241155015197568	0.3042202380952381	0.3112555555555556	0.27289627906976743	0.2859801829268293	0.2375019841269841	0.2822454545454545	0.3202989833641405	0.33791492537313433	0.2970396825396826	0.3202181818181818	0.3210813953488372	0.34445274390243896	0.3050912698412699	0.3137353535353535
NM_213159	0.2922993396918562	0.3762134831460674	0.269906976744186	0.29155087358684484	0.3571205882352941	0.6074651162790698	0.38732890365448497	0.32564850976361764	0.28615265486725666	0.37508536585365854	0.3055747508305648	0.2726495375128468	0.2513702602230483	0.35294366197183097	0.2536279069767442	0.24326002055498455	0.2687826086956522	0.4444939759036144	0.2568604651162791	0.2574820143884892	0.2720776556776557	0.43105494505494496	0.2894584717607973	0.2518324768756424
NM_001313770	0.32020941759603466	0.3808303571428572	0.29826086956521736	0.3342808510638297	0.3712153465346535	0.3991681415929204	0.3785326086956522	0.3434510638297873	0.3074820322180917	0.35642857142857143	0.29547391304347825	0.3076595744680852	0.24969888475836435	0.32035714285714284	0.2208565217391304	0.2724808510638298	0.3106443618339529	0.3396696428571428	0.30215	0.31343829787234034	0.3089079283887468	0.3357816091954023	0.3156826086956522	0.28569787234042554
NM_001313772	0.2780357142857143	0.3140340909090909	0.264022641509434	0.2847716049382716	NULL	0.3621764705882353	NULL	NULL	NULL	0.3158530465949821	NULL	NULL	NULL	0.2610619469026549	NULL	NULL	NULL	0.2873950177935943	NULL	NULL	NULL	NULL	NULL	NULL
NM_001007161	0.3053687589158345	NULL	0.2968170426065163	0.3127910922587487	0.3362163375224416	NULL	0.33276157407407403	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3204864864864865	0.2599058524173028	NULL	0.32138901601830666	0.47995	0.3405248344370861	0.2877669322709163
NM_001017787	NULL	NULL	0.3037980769230769	NULL	NULL	NULL	0.3766396396396396	NULL	NULL	NULL	0.24352884615384615	NULL	NULL	NULL	0.28728828828828823	NULL	NULL	NULL	0.30959813084112153	NULL	NULL	NULL	NULL	NULL
NM_001017781	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.25843800322061194	NULL	0.26146505608283005	0.2024102564102564	0.24221901408450705	NULL	0.24267689946277815	0.1730641025641026	0.2944075104311543	0.3487894736842105	0.2956193399846508	0.23442307692307685	NULL	NULL	NULL	NULL
NM_001017782	0.2724840386043058	NULL	0.2734947683109118	NULL	0.3221209125475285	NULL	0.3221209125475285	NULL	NULL	NULL	0.2376658823529412	NULL	NULL	NULL	NULL	NULL	0.19773560606060606	NULL	0.19773560606060606	NULL	NULL	NULL	NULL	NULL
NM_001271459	0.3059983511953833	NULL	NULL	0.30999277326106606	0.3600841184387618	NULL	NULL	0.3742119895742832	0.2973026941362916	NULL	NULL	0.2998218940052129	NULL	NULL	NULL	0.25420160570918826	0.28996646341463417	0.3175432098765432	0.2573754045307443	0.29475962360992297	0.31000622729631555	0.3587668711656441	0.27309022556390977	0.314974358974359
NM_001004121	0.2971352800953516	0.3494516129032257	0.2967582025677604	0.2844485981308411	0.3389678571428572	0.369328125	0.33253352353780313	0.3720420560747663	0.26067546490701865	0.2666274509803921	0.2568587731811697	0.2842616822429907	0.24168980343980345	NULL	0.23942711370262396	0.25357943925233645	0.2834931506849315	0.3635079365079365	0.2812203994293866	0.27482710280373834	0.27259819121447026	NULL	0.26906589147286825	0.2897242990654206
NM_001277119	NULL	NULL	NULL	NULL	0.3118817166782973	NULL	0.3118785439271964	NULL	0.253775828460039	NULL	0.253775828460039	NULL	0.2338983715319662	NULL	0.2341482504604052	NULL	0.2811385613207548	0.3030315789473685	0.2805077343039126	NULL	0.2858844339622641	0.32550526315789474	0.28474279648165	NULL
NM_131702	0.2793554343264792	NULL	0.2605017064846417	0.29363433908045977	0.3432741420590582	0.40246808510638304	0.3394493742889647	0.3356961206896552	0.2804385685884692	0.2825573770491803	0.2918384527872583	0.2728685344827586	0.2568649185538339	0.30210162601626017	0.2450807736063709	0.2563117816091954	0.3347027348394768	0.39036507936507936	0.36048805460750855	0.3083433908045977	0.26697892720306515	NULL	0.2818555900621118	0.26050933908045976
NM_200476	0.26830174927113704	NULL	0.26451077414205904	0.308218487394958	0.33953096330275234	0.4224035087719298	0.3329381377551021	0.3867058823529412	NULL	NULL	NULL	0.2347647058823529	NULL	NULL	NULL	0.2442773109243697	0.25990543933054394	NULL	0.256684518013632	0.2801596638655462	NULL	NULL	NULL	NULL
NM_001077719	0.30531383269546203	NULL	0.29626106194690266	0.3191936	0.37514644575093536	NULL	0.37898789878987893	0.3910704	0.2860347222222222	NULL	0.2855841584158416	0.29017600000000005	0.25665002683843263	NULL	0.24870374449339205	0.261704	0.301830072666294	NULL	0.3044938956714761	0.30243820224719103	NULL	NULL	NULL	NULL
NM_001077718	NULL	NULL	NULL	0.27723102310231024	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2443399339933993	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001327759	0.292280161175634	0.3410588235294117	0.2902805104695825	0.33548101265822783	0.34984365013611074	0.3951290322580645	0.3464480237888737	0.4276867088607595	0.2796960376835689	NULL	0.2773104956268221	0.32438291139240505	NULL	NULL	NULL	0.23625	NULL	NULL	NULL	NULL	0.2751305415535737	0.3053	0.2778906525573192	0.2059746835443038
NM_001077249	0.3002234910277325	0.3296209386281589	0.2926742957746479	0.29010498687664044	0.3447445255474453	0.3585281690140845	0.3474014084507042	0.33050918635170595	0.2855958904109589	0.27235714285714285	0.30119659735349724	0.272933147632312	0.2526033364226136	0.2315984251968504	0.2552746331236897	0.2642729885057471	0.3041845775225595	0.31061619718309863	0.30851232394366196	0.2925095367847411	NULL	NULL	NULL	NULL
NM_001077247	NULL	NULL	NULL	0.35820784313725496	0.348574264202601	NULL	0.32539407244785945	0.3884041745730551	0.2684772431729519	NULL	0.2600221518987342	0.2872751423149905	0.2589507772020725	0.2483913043478261	0.24644092827004224	0.2828368121442125	0.3074312703583062	NULL	0.30363291139240506	0.3146451612903225	NULL	NULL	NULL	NULL
